Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Month,Year,Day
O006212,2026-03-20,C00366,P0078,Marketplace,3,3950,11850,Shawn Wood,Male,41,Chennai,Silver,Center Sport,Sports,Nike,3950,"Herrera, Mosley and Castillo",3,2026,Friday
O006213,2025-03-30,C00692,P0119,Marketplace,4,352,1408,Timothy Ballard,Male,21,Bangalore,Platinum,Including Footwea,Footwear,Adidas,352,Long Inc,3,2025,Sunday
O006214,2025-05-06,C00966,P0035,Marketplace,4,3683,14732,Kelly Bullock,Female,51,Delhi,Gold,Could Beaut,Beauty,Puma,3683,Williams PLC,5,2025,Tuesday
O006215,2025-06-10,C00714,P0114,Online,5,10970,54850,Jillian Bennett,Male,43,Mumbai,Platinum,Tough Electronic,Electronics,H&M,10970,"Gomez, Preston and Williams",6,2025,Tuesday
O006216,2026-04-07,C00932,P0131,Marketplace,5,11957,59785,Kevin Gilmore,Male,42,Chennai,Gold,Involve Footwea,Footwear,Apple,11957,Cannon PLC,4,2026,Tuesday
O006217,2026-02-06,C00508,P0127,Mobile App,3,11068,33204,Samantha Jackson,Female,46,Delhi,Platinum,Above Beaut,Beauty,Sony,11068,"Adams, Obrien and Garcia",2,2026,Friday
O006218,2025-12-17,C00294,P0157,Store,3,5928,17784,Aaron Olson,Male,46,Kolkata,Gold,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",12,2025,Wednesday
O006219,2025-12-31,C00343,P0074,Store,5,1249,6245,Tammy Fields,Male,23,Mumbai,Platinum,Claim Clothin,Clothing,Apple,1249,Arnold-Davis,12,2025,Wednesday
O006220,2026-03-11,C00195,P0151,Marketplace,3,14641,43923,Randy Terrell,Male,55,Mumbai,Silver,Out Clothin,Clothing,Samsung,14641,"Miller, Collins and Lewis",3,2026,Wednesday
O006221,2026-02-08,C00260,P0192,Online,4,7661,30644,Linda Hester,Female,47,Chennai,Platinum,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,2,2026,Sunday
O006222,2025-09-01,C00399,P0193,Marketplace,2,11969,23938,Robert Hoffman,Female,30,Delhi,Gold,Respond Hom,Home,Apple,11969,"Jones, Harris and Boyd",9,2025,Monday
O006223,2025-09-01,C00289,P0108,Online,5,1131,5655,Jason Bennett,Male,32,Delhi,Silver,Loss Beaut,Beauty,Samsung,1131,"Bell, Christian and Jarvis",9,2025,Monday
O006224,2025-01-12,C00982,P0068,Marketplace,2,8845,17690,Lisa Patterson,Female,44,Hyderabad,Silver,Purpose Clothin,Clothing,Sony,8845,"Cruz, Brown and Johnson",1,2025,Sunday
O006225,2025-07-01,C00083,P0108,Mobile App,4,1131,4524,Angela Huang,Female,36,Kolkata,Silver,Loss Beaut,Beauty,Samsung,1131,"Bell, Christian and Jarvis",7,2025,Tuesday
O006226,2025-06-29,C00205,P0153,Mobile App,4,13018,52072,Brandon Fisher,Male,22,Delhi,Gold,Campaign Sport,Sports,Puma,13018,Davidson and Sons,6,2025,Sunday
O006227,2025-06-12,C00773,P0023,Marketplace,1,6427,6427,Jennifer Davis,Female,44,Kolkata,Platinum,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,6,2025,Thursday
O006228,2025-11-30,C00796,P0197,Store,2,3785,7570,Justin Morales,Female,30,Hyderabad,Platinum,Movement Electronic,Electronics,H&M,3785,Welch LLC,11,2025,Sunday
O006229,2025-10-29,C00060,P0016,Online,5,8985,44925,Marie Cooper,Male,25,Hyderabad,Silver,Just Electronic,Electronics,Zara,8985,Harris-Sanchez,10,2025,Wednesday
O006230,2025-10-20,C00872,P0165,Mobile App,1,826,826,Isaac Perkins,Male,42,Chennai,Gold,Mean Beaut,Beauty,Sony,826,"Reid, Murphy and Kelly",10,2025,Monday
O006231,2026-02-12,C00419,P0190,Mobile App,1,600,600,Brenda Chambers,Male,43,Chennai,Platinum,Behind Clothin,Clothing,Samsung,600,Scott PLC,2,2026,Thursday
O006232,2026-01-07,C00519,P0102,Store,3,4873,14619,Gary Walker,Female,29,Chennai,Gold,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,1,2026,Wednesday
O006233,2026-01-05,C00270,P0062,Mobile App,3,14596,43788,Aaron Smith,Male,46,Chennai,Platinum,Meet Electronic,Electronics,Puma,14596,Miller LLC,1,2026,Monday
O006234,2026-05-06,C00820,P0063,Mobile App,5,1149,5745,Jacqueline Evans,Female,38,Delhi,Silver,Learn Footwea,Footwear,Apple,1149,Hall Group,5,2026,Wednesday
O006235,2025-07-07,C00252,P0168,Mobile App,4,6511,26044,Beth Barnes,Male,45,Chennai,Gold,Deal Beaut,Beauty,Adidas,6511,"Leblanc, Kim and Oconnor",7,2025,Monday
O006236,2026-03-19,C00694,P0047,Store,2,6452,12904,David Taylor,Male,24,Kolkata,Silver,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",3,2026,Thursday
O006237,2025-01-17,C00647,P0106,Online,4,1021,4084,Jessica Green,Male,50,Bangalore,Gold,Evening Footwea,Footwear,Nike,1021,Barrera-Davis,1,2025,Friday
O006238,2025-08-27,C00030,P0010,Online,3,11638,34914,Mrs. Jennifer George,Male,33,Delhi,Gold,Son Electronic,Electronics,Samsung,11638,Cisneros and Sons,8,2025,Wednesday
O006239,2026-01-12,C00252,P0018,Mobile App,1,13788,13788,Beth Barnes,Male,45,Chennai,Gold,Each Beaut,Beauty,Sony,13788,Cardenas PLC,1,2026,Monday
O006240,2026-02-27,C00432,P0150,Online,3,4078,12234,Wyatt Lee,Female,21,Hyderabad,Silver,Believe Sport,Sports,Samsung,4078,Smith-Richmond,2,2026,Friday
O006241,2025-12-19,C00784,P0021,Marketplace,5,12865,64325,Jeremy Chan,Female,58,Hyderabad,Silver,Whose Sport,Sports,Apple,12865,Mcbride-Hall,12,2025,Friday
O006242,2025-02-14,C00561,P0081,Online,1,11160,11160,Angela Jones,Female,21,Hyderabad,Silver,None Clothin,Clothing,Sony,11160,Williams Group,2,2025,Friday
O006243,2025-09-15,C00221,P0175,Marketplace,3,5544,16632,James Long,Male,24,Mumbai,Platinum,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",9,2025,Monday
O006244,2025-08-07,C00079,P0071,Mobile App,4,11204,44816,Tamara Keith,Male,31,Hyderabad,Silver,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,8,2025,Thursday
O006245,2025-08-29,C00460,P0187,Marketplace,3,8645,25935,Sherri Blair,Male,39,Mumbai,Gold,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,8,2025,Friday
O006246,2025-11-26,C00783,P0024,Marketplace,5,10615,53075,Russell Davidson,Male,26,Delhi,Gold,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,11,2025,Wednesday
O006247,2025-12-09,C00001,P0131,Mobile App,4,11957,47828,Logan Terry,Female,60,Chennai,Platinum,Involve Footwea,Footwear,Apple,11957,Cannon PLC,12,2025,Tuesday
O006248,2026-01-11,C00598,P0185,Marketplace,4,13204,52816,Michelle Marsh,Male,43,Mumbai,Platinum,Check Clothin,Clothing,Zara,13204,Dickson Group,1,2026,Sunday
O006249,2025-10-08,C00907,P0103,Store,4,2736,10944,John Wilson,Female,56,Mumbai,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,10,2025,Wednesday
O006250,2025-01-09,C00759,P0182,Mobile App,5,7243,36215,Anthony Rose,Male,39,Kolkata,Platinum,Style Footwea,Footwear,Apple,7243,Winters-Reid,1,2025,Thursday
O006251,2025-07-08,C00414,P0183,Mobile App,2,7818,15636,Chad Rodriguez,Male,30,Chennai,Platinum,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",7,2025,Tuesday
O006252,2025-07-11,C00018,P0154,Online,5,4571,22855,James West,Female,60,Hyderabad,Gold,Strong Hom,Home,Apple,4571,"Good, Mcdonald and Griffin",7,2025,Friday
O006253,2025-12-26,C00239,P0071,Store,2,11204,22408,Charlene Clark,Female,20,Delhi,Gold,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,12,2025,Friday
O006254,2025-10-22,C00722,P0001,Store,2,609,1218,Erik Sims,Male,21,Bangalore,Platinum,Majority Sport,Sports,Adidas,609,Paul PLC,10,2025,Wednesday
O006255,2026-04-11,C00293,P0128,Online,4,4533,18132,Amber Santiago,Male,29,Hyderabad,Platinum,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",4,2026,Saturday
O006256,2026-03-06,C00493,P0081,Store,3,11160,33480,Christine Hanson,Male,22,Bangalore,Silver,None Clothin,Clothing,Sony,11160,Williams Group,3,2026,Friday
O006257,2025-08-05,C00179,P0160,Store,5,14361,71805,Blake Sims,Female,55,Hyderabad,Platinum,Give Footwea,Footwear,Sony,14361,Maxwell and Sons,8,2025,Tuesday
O006258,2025-01-29,C00364,P0018,Online,3,13788,41364,Michael Dominguez,Female,22,Chennai,Platinum,Each Beaut,Beauty,Sony,13788,Cardenas PLC,1,2025,Wednesday
O006259,2025-09-30,C00398,P0056,Marketplace,1,14462,14462,Heidi Davis,Male,38,Chennai,Platinum,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,9,2025,Tuesday
O006260,2025-09-06,C00315,P0009,Marketplace,3,13461,40383,Rodney Williams DVM,Female,25,Mumbai,Silver,Vote Hom,Home,Sony,13461,"Larson, Watts and Hernandez",9,2025,Saturday
O006261,2025-10-10,C00605,P0063,Online,2,1149,2298,Heather Gates,Female,35,Bangalore,Gold,Learn Footwea,Footwear,Apple,1149,Hall Group,10,2025,Friday
O006262,2026-01-11,C00759,P0065,Mobile App,4,13569,54276,Anthony Rose,Male,39,Kolkata,Platinum,Almost Sport,Sports,Zara,13569,Cisneros LLC,1,2026,Sunday
O006263,2025-08-22,C00307,P0043,Mobile App,3,12582,37746,Justin Novak,Female,50,Mumbai,Silver,Grow Hom,Home,Adidas,12582,Wilson-Palmer,8,2025,Friday
O006264,2025-04-07,C00336,P0033,Mobile App,1,6772,6772,Dustin Jones,Female,21,Hyderabad,Gold,Program Electronic,Electronics,Puma,6772,Lee-Patterson,4,2025,Monday
O006265,2025-01-09,C00953,P0073,Store,1,2182,2182,Melinda Clayton,Male,55,Chennai,Silver,Charge Beaut,Beauty,Zara,2182,Davidson LLC,1,2025,Thursday
O006266,2026-02-05,C00517,P0185,Marketplace,2,13204,26408,Richard Dougherty,Female,51,Mumbai,Platinum,Check Clothin,Clothing,Zara,13204,Dickson Group,2,2026,Thursday
O006267,2026-03-06,C00366,P0166,Online,2,5863,11726,Shawn Wood,Male,41,Chennai,Silver,Else Electronic,Electronics,H&M,5863,Kerr and Sons,3,2026,Friday
O006268,2025-07-31,C00318,P0138,Marketplace,4,2847,11388,Dustin Burch MD,Male,25,Bangalore,Platinum,In Clothin,Clothing,Sony,2847,Bush-Lambert,7,2025,Thursday
O006269,2025-02-18,C00209,P0123,Online,3,6254,18762,Carrie Lam,Male,45,Bangalore,Silver,Line Electronic,Electronics,Apple,6254,"Pittman, Newman and Knox",2,2025,Tuesday
O006270,2025-02-09,C00518,P0053,Store,3,2791,8373,Amanda Stephens,Female,44,Delhi,Gold,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,2,2025,Sunday
O006271,2025-07-01,C00527,P0003,Mobile App,2,12266,24532,Christie Jones,Male,22,Delhi,Platinum,North Clothin,Clothing,Samsung,12266,"Briggs, Johnson and Cantrell",7,2025,Tuesday
O006272,2026-04-07,C00968,P0051,Marketplace,3,12792,38376,Jennifer Bauer,Female,31,Hyderabad,Gold,Method Beaut,Beauty,Sony,12792,Ray-Williamson,4,2026,Tuesday
O006273,2025-10-01,C00835,P0198,Online,3,1022,3066,Mark Gentry,Male,21,Bangalore,Gold,Data Clothin,Clothing,Zara,1022,Taylor LLC,10,2025,Wednesday
O006274,2026-05-02,C00637,P0090,Mobile App,2,13316,26632,Mr. Terry Hodge PhD,Male,35,Hyderabad,Silver,Choice Hom,Home,Puma,13316,"Beltran, Bailey and Young",5,2026,Saturday
O006275,2025-12-22,C00122,P0164,Marketplace,2,3125,6250,David Perry,Female,40,Mumbai,Platinum,Tell Electronic,Electronics,Sony,3125,"Allen, Smith and Brewer",12,2025,Monday
O006276,2025-06-17,C00352,P0141,Online,5,1432,7160,Mary Raymond,Male,59,Mumbai,Gold,Today Electronic,Electronics,Adidas,1432,Peterson-Lopez,6,2025,Tuesday
O006277,2025-06-05,C00723,P0148,Online,5,5994,29970,Melissa Campbell,Female,58,Hyderabad,Platinum,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,6,2025,Thursday
O006278,2025-07-12,C00339,P0044,Mobile App,5,2704,13520,Barbara Hudson,Male,49,Hyderabad,Gold,Those Electronic,Electronics,Adidas,2704,"Green, Collier and Hester",7,2025,Saturday
O006279,2025-07-12,C00472,P0133,Mobile App,1,8480,8480,Timothy Lewis,Male,34,Hyderabad,Gold,Fight Sport,Sports,Sony,8480,Bender-Hunter,7,2025,Saturday
O006280,2025-04-02,C00221,P0195,Store,5,2617,13085,James Long,Male,24,Mumbai,Platinum,More Hom,Home,Apple,2617,"Baker, Johnston and Chang",4,2025,Wednesday
O006281,2025-04-23,C00319,P0025,Online,5,6265,31325,Michael Campbell,Male,58,Chennai,Platinum,Type Footwea,Footwear,Samsung,6265,Thomas Group,4,2025,Wednesday
O006282,2026-01-10,C00057,P0141,Store,1,1432,1432,Timothy Alexander,Female,53,Chennai,Gold,Today Electronic,Electronics,Adidas,1432,Peterson-Lopez,1,2026,Saturday
O006283,2026-02-24,C00265,P0137,Marketplace,1,12834,12834,Harold Thompson,Female,50,Kolkata,Gold,Thousand Electronic,Electronics,Puma,12834,"Walters, Payne and Smith",2,2026,Tuesday
O006284,2025-03-07,C00721,P0049,Store,3,11345,34035,David Curry,Male,18,Mumbai,Silver,Guess Footwea,Footwear,Nike,11345,Bates Inc,3,2025,Friday
O006285,2025-02-22,C00706,P0080,Mobile App,2,8623,17246,Danny Smith,Female,57,Hyderabad,Gold,Must Footwea,Footwear,Adidas,8623,Turner-Oneill,2,2025,Saturday
O006286,2026-01-17,C00862,P0148,Store,4,5994,23976,Charles Hodge,Female,52,Bangalore,Platinum,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,1,2026,Saturday
O006287,2026-03-07,C00602,P0196,Online,1,14825,14825,Thomas Porter,Male,48,Mumbai,Silver,Trial Sport,Sports,Nike,14825,Hunter Group,3,2026,Saturday
O006288,2025-09-21,C00322,P0045,Store,1,13177,13177,Michael Martinez,Female,29,Hyderabad,Platinum,Administration Sport,Sports,Samsung,13177,Wilson and Sons,9,2025,Sunday
O006289,2025-06-01,C00093,P0121,Online,2,8488,16976,Cindy Flores,Male,45,Hyderabad,Gold,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,6,2025,Sunday
O006290,2025-02-15,C00202,P0076,Store,4,9841,39364,Anthony Morales,Female,43,Bangalore,Platinum,Onto Beaut,Beauty,Apple,9841,"Rodriguez, Richardson and Baker",2,2025,Saturday
O006291,2026-03-28,C00657,P0022,Mobile App,3,14213,42639,Eric Jones,Male,54,Kolkata,Silver,Guess Footwea,Footwear,Adidas,14213,"Wallace, Martin and Rocha",3,2026,Saturday
O006292,2026-03-11,C00056,P0093,Online,2,4763,9526,Rachel Hayes,Female,60,Chennai,Gold,Option Hom,Home,Samsung,4763,"Robinson, Smith and Barr",3,2026,Wednesday
O006293,2025-01-20,C00195,P0083,Online,2,4181,8362,Randy Terrell,Male,55,Mumbai,Silver,Box Clothin,Clothing,Zara,4181,Mooney-Hartman,1,2025,Monday
O006294,2025-01-06,C00461,P0079,Marketplace,3,14284,42852,Linda Schaefer,Female,26,Chennai,Gold,Look Electronic,Electronics,Nike,14284,Austin-Lopez,1,2025,Monday
O006295,2025-12-10,C00730,P0137,Online,1,12834,12834,Jeff Edwards,Male,21,Delhi,Silver,Thousand Electronic,Electronics,Puma,12834,"Walters, Payne and Smith",12,2025,Wednesday
O006296,2026-03-31,C00759,P0013,Marketplace,5,1719,8595,Anthony Rose,Male,39,Kolkata,Platinum,Least Footwea,Footwear,Adidas,1719,"Vaughan, Graham and Reyes",3,2026,Tuesday
O006297,2025-10-09,C00311,P0093,Mobile App,5,4763,23815,Benjamin Young,Female,48,Hyderabad,Silver,Option Hom,Home,Samsung,4763,"Robinson, Smith and Barr",10,2025,Thursday
O006298,2025-07-28,C00760,P0082,Marketplace,4,9034,36136,Mrs. Lisa Smith,Female,37,Kolkata,Silver,Represent Hom,Home,Apple,9034,Arias-Cherry,7,2025,Monday
O006299,2025-06-16,C00908,P0061,Mobile App,3,519,1557,Katherine Hayes,Female,45,Bangalore,Gold,Ok Footwea,Footwear,Zara,519,"Sanchez, Morrison and Henry",6,2025,Monday
O006300,2026-01-15,C00998,P0031,Store,5,11416,57080,Connie Wheeler,Female,21,Chennai,Silver,Magazine Sport,Sports,Apple,11416,Perez-Osborne,1,2026,Thursday
O006301,2025-02-20,C00145,P0153,Marketplace,5,13018,65090,Christina Beck,Female,55,Delhi,Silver,Campaign Sport,Sports,Puma,13018,Davidson and Sons,2,2025,Thursday
O006302,2025-05-17,C00350,P0158,Store,5,3852,19260,Matthew Robinson,Male,19,Delhi,Platinum,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",5,2025,Saturday
O006303,2025-06-07,C00701,P0015,Online,4,13423,53692,Misty Barnes,Female,37,Delhi,Gold,Garden Footwea,Footwear,Sony,13423,Morris and Sons,6,2025,Saturday
O006304,2025-01-12,C00430,P0159,Online,1,6728,6728,Patricia Hicks,Female,27,Bangalore,Platinum,Including Electronic,Electronics,Apple,6728,Taylor PLC,1,2025,Sunday
O006305,2025-11-25,C00390,P0178,Online,4,11297,45188,Kurt Clayton,Male,28,Bangalore,Gold,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",11,2025,Tuesday
O006306,2026-04-04,C00772,P0005,Store,1,688,688,Harold Anderson,Male,28,Bangalore,Gold,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",4,2026,Saturday
O006307,2025-03-10,C00820,P0041,Online,3,6130,18390,Jacqueline Evans,Female,38,Delhi,Silver,Any Beaut,Beauty,H&M,6130,Thomas and Sons,3,2025,Monday
O006308,2025-03-14,C00428,P0104,Store,5,3766,18830,Lindsey Salinas,Male,54,Hyderabad,Silver,Cause Clothin,Clothing,Sony,3766,"Morris, Johnson and Farrell",3,2025,Friday
O006309,2025-11-21,C00831,P0039,Marketplace,1,12439,12439,Julia Burns,Male,58,Kolkata,Platinum,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",11,2025,Friday
O006310,2025-03-29,C00666,P0092,Marketplace,4,2496,9984,Jill Morgan,Male,33,Delhi,Platinum,Again Clothin,Clothing,Zara,2496,"Stephens, Murphy and Taylor",3,2025,Saturday
O006311,2026-02-03,C00391,P0159,Store,5,6728,33640,Leslie Scott,Female,47,Delhi,Gold,Including Electronic,Electronics,Apple,6728,Taylor PLC,2,2026,Tuesday
O006312,2025-04-10,C00647,P0008,Mobile App,5,3811,19055,Jessica Green,Male,50,Bangalore,Gold,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",4,2025,Thursday
O006313,2026-02-14,C00955,P0128,Online,5,4533,22665,Brandon Garcia,Male,42,Hyderabad,Gold,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",2,2026,Saturday
O006314,2025-01-06,C00354,P0191,Store,1,7984,7984,Cathy Vaughan,Male,46,Mumbai,Gold,But Electronic,Electronics,Apple,7984,"Smith, Hughes and Gonzalez",1,2025,Monday
O006315,2025-09-10,C00133,P0036,Store,3,6682,20046,Jamie Brown,Female,38,Hyderabad,Platinum,Sell Sport,Sports,Zara,6682,"Powell, Villarreal and Parker",9,2025,Wednesday
O006316,2025-01-26,C00721,P0142,Store,4,9138,36552,David Curry,Male,18,Mumbai,Silver,Take Sport,Sports,Samsung,9138,Marshall-Marquez,1,2025,Sunday
O006317,2025-01-16,C00048,P0041,Marketplace,2,6130,12260,Dennis Edwards,Female,29,Bangalore,Silver,Any Beaut,Beauty,H&M,6130,Thomas and Sons,1,2025,Thursday
O006318,2025-06-23,C00631,P0069,Marketplace,5,3670,18350,Erika Suarez,Male,39,Chennai,Gold,Glass Beaut,Beauty,H&M,3670,Burgess-Miranda,6,2025,Monday
O006319,2025-05-11,C00825,P0189,Store,2,3880,7760,Gary Shields,Female,26,Delhi,Platinum,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",5,2025,Sunday
O006320,2026-04-26,C00126,P0143,Store,4,9743,38972,Brittany Singh,Female,42,Bangalore,Platinum,Same Electronic,Electronics,Puma,9743,"Jones, Miller and Cantrell",4,2026,Sunday
O006321,2025-02-15,C00303,P0157,Mobile App,3,5928,17784,Dawn Foley,Male,36,Kolkata,Silver,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",2,2025,Saturday
O006322,2025-06-19,C00694,P0048,Online,1,8869,8869,David Taylor,Male,24,Kolkata,Silver,Near Beaut,Beauty,Zara,8869,"Hahn, Patrick and Fischer",6,2025,Thursday
O006323,2026-04-13,C00647,P0181,Marketplace,2,5178,10356,Jessica Green,Male,50,Bangalore,Gold,Area Beaut,Beauty,Nike,5178,Anderson Group,4,2026,Monday
O006324,2025-01-23,C00295,P0005,Online,4,688,2752,Robert Scott,Female,33,Bangalore,Platinum,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",1,2025,Thursday
O006325,2025-05-15,C00014,P0045,Marketplace,2,13177,26354,Gregory Gordon,Female,48,Kolkata,Gold,Administration Sport,Sports,Samsung,13177,Wilson and Sons,5,2025,Thursday
O006326,2026-03-30,C00489,P0092,Mobile App,3,2496,7488,Chloe Moore,Female,37,Hyderabad,Silver,Again Clothin,Clothing,Zara,2496,"Stephens, Murphy and Taylor",3,2026,Monday
O006327,2025-12-21,C00622,P0116,Mobile App,4,4110,16440,Veronica Terry,Male,40,Kolkata,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",12,2025,Sunday
O006328,2025-01-12,C00264,P0011,Online,5,4752,23760,Kimberly Cross,Female,35,Chennai,Silver,Try Hom,Home,Puma,4752,Hall PLC,1,2025,Sunday
O006329,2026-05-13,C00747,P0163,Mobile App,5,652,3260,Brandon Bond,Female,32,Mumbai,Silver,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",5,2026,Wednesday
O006330,2026-05-09,C00705,P0112,Mobile App,4,9685,38740,Rodney Davis,Male,58,Hyderabad,Silver,Of Electronic,Electronics,Apple,9685,"Alvarado, Peterson and Carpenter",5,2026,Saturday
O006331,2025-02-18,C00923,P0053,Marketplace,1,2791,2791,John Schmitt,Female,50,Mumbai,Silver,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,2,2025,Tuesday
O006332,2025-08-09,C00825,P0085,Store,3,10996,32988,Gary Shields,Female,26,Delhi,Platinum,Friend Electronic,Electronics,Adidas,10996,Barton PLC,8,2025,Saturday
O006333,2025-10-14,C00504,P0057,Marketplace,5,13989,69945,Audrey Lee,Male,60,Bangalore,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,10,2025,Tuesday
O006334,2025-06-27,C00436,P0187,Store,4,8645,34580,Kathy Gomez,Female,59,Hyderabad,Gold,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,6,2025,Friday
O006335,2025-07-19,C00675,P0019,Online,2,9659,19318,Michael Holloway,Female,33,Hyderabad,Gold,East Sport,Sports,Puma,9659,Tran LLC,7,2025,Saturday
O006336,2026-03-30,C00950,P0107,Store,2,8438,16876,Donald Clark,Female,49,Mumbai,Silver,Interview Beaut,Beauty,Zara,8438,"Benson, Jimenez and Chang",3,2026,Monday
O006337,2026-03-29,C00091,P0152,Online,1,3138,3138,Andrew Copeland,Female,43,Mumbai,Platinum,Word Hom,Home,Nike,3138,Wheeler LLC,3,2026,Sunday
O006338,2025-10-12,C00392,P0187,Online,2,8645,17290,Christopher Peterson,Male,38,Hyderabad,Gold,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,10,2025,Sunday
O006339,2026-03-02,C00604,P0072,Mobile App,4,7377,29508,Gary Wilkins,Female,54,Delhi,Gold,Institution Sport,Sports,Puma,7377,Pearson-Craig,3,2026,Monday
O006340,2026-04-08,C00904,P0171,Online,4,6167,24668,Aaron Hanson,Male,35,Hyderabad,Gold,Former Beaut,Beauty,Apple,6167,"Haley, Brown and Allen",4,2026,Wednesday
O006341,2025-11-12,C00016,P0193,Store,5,11969,59845,Lisa Garner,Male,49,Delhi,Gold,Respond Hom,Home,Apple,11969,"Jones, Harris and Boyd",11,2025,Wednesday
O006342,2025-04-17,C00338,P0131,Online,1,11957,11957,David Nguyen,Female,46,Bangalore,Gold,Involve Footwea,Footwear,Apple,11957,Cannon PLC,4,2025,Thursday
O006343,2026-03-15,C00534,P0195,Mobile App,3,2617,7851,Wendy Benson,Female,47,Kolkata,Platinum,More Hom,Home,Apple,2617,"Baker, Johnston and Chang",3,2026,Sunday
O006344,2025-10-14,C00173,P0187,Mobile App,2,8645,17290,Lisa Chavez,Female,57,Delhi,Platinum,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,10,2025,Tuesday
O006345,2025-10-29,C00729,P0079,Online,1,14284,14284,Regina Williams,Male,37,Hyderabad,Gold,Look Electronic,Electronics,Nike,14284,Austin-Lopez,10,2025,Wednesday
O006346,2026-02-19,C00577,P0067,Online,4,9207,36828,John Johnson,Female,53,Bangalore,Gold,Involve Sport,Sports,Zara,9207,Hudson Inc,2,2026,Thursday
O006347,2025-06-07,C00452,P0093,Store,2,4763,9526,James Rogers,Male,53,Delhi,Gold,Option Hom,Home,Samsung,4763,"Robinson, Smith and Barr",6,2025,Saturday
